q3v1_mongo_s1 308726
q3v2_mongo_s1 307799
q3v3_mongo_s1 275900
q22_mongo_s1 6.196e+06
q3_psql_json 384484
q3_psql 145931
q22_psql_json 268656
q22_psql 31934.9
