q22_mongo_addToSet_s2 2.29571e+06
q22_mongo_lookup_variable 3.19615e+06
q22_mongo_lookup_s2 3.19384e+06
q22_mongo_lookup_s1 860290
q22_mongo_addToSet_s1 1.21441e+06
