q1v1_mongo_s1 308465
q1v2_mongo_s1 238001
q2_mongo_s1 62.2
q2_mongo_s2 47.8
q3v1_mongo_s2 1.28011e+06
q3v2_mongo_s2 580199
q3v3_mongo_s2 1.98714e+06
q3v4_mongo_s2 5200554
q4v1_mongo_s3 2.94991e+06
q4v2_mongo_s3 2.97986e+06
q4v1_mongo_s2 549028
q4v2_mongo_s2 546352
