q1v1_mongo_s1 30323
q1v2_mongo_s1 23132.2
q2_mongo_s1 31.6
q2_mongo_s2 14.8
q3v1_mongo_s2 123955
q3v2_mongo_s2 43409.6
q3v3_mongo_s2 175088
q3v4_mongo_s2 500081
q4v1_mongo_s3 267893
q4v2_mongo_s3 268342
q4v1_mongo_s2 44814.2
q4v2_mongo_s2 43920
